Date,U_init,etp,prec,FC,WP,zr,dg,kc,area
2015-02-01,20.76799806,112.142,148.4041,22,11,147.5,1.51,0.8106695,1099800
2015-03-01,23.48715024,110.763,169.894,22,11,147.5,1.51,0.8106695,1099800
2015-04-01,27.01967517,85.1487,44.52424,22,11,147.5,1.51,0.66742295,1099800
2015-05-01,25.62796126,64.0601,77.6957,22,11,147.5,1.51,0.66742295,1099800
2015-06-01,26.47285663,68.3332,10.699325,22,11,147.5,1.51,0.6624054,1099800
2015-07-01,24.07501697,75.2619,77.61518,22,11,147.5,1.51,0.70626867,1099800
2015-08-01,24.52466979,110.221,9.7331795,22,11,147.5,1.51,0.72390467,1099800
2015-09-01,20.75264781,110.667,145.0021,22,11,147.5,1.51,0.76937544,1099800
2015-10-01,23.1245018,132.188,88.74034,22,11,147.5,1.51,0.8142749,1099800
2015-11-01,21.83196915,131.292,184.6332,22,11,147.5,1.51,0.93069863,1099800
2015-12-01,24.88272262,130.514,120.8702,22,11,147.5,1.51,0.93069863,1099800
2016-01-01,24.61585052,136.718,286.4873,22,11,147.5,1.51,0.93069863,1099800
2016-02-01,31.67207362,116.006,156.2275,22,11,147.5,1.51,0.93069863,1099800
2016-03-01,32.68385551,108.574,108.2862,22,11,147.5,1.51,0.8386507,1099800
2016-04-01,31.87530309,85.7353,30.0411,22,11,147.5,1.51,0.8386507,1099800
2016-05-01,28.71639634,70.4961,100.78871,22,11,147.5,1.51,0.8211992,1099800
2016-06-01,29.52428285,65.7975,82.13296,22,11,147.5,1.51,0.8430603,1099800
2016-07-01,29.73492505,87.485,1.89557076,22,11,147.5,1.51,0.82374966,1099800
2016-08-01,25.54601836,114.134,38.83481,22,11,147.5,1.51,0.7732615,1099800
2016-09-01,22.64938397,124.41,12.255492,22,11,147.5,1.51,0.6462303,1099800
2016-10-01,19.34238699,139.819,109.32244,22,11,147.5,1.51,0.64620954,1099800
2016-11-01,20.37632898,143.189,65.78549,22,11,147.5,1.51,0.72880596,1099800
2016-12-01,18.73397973,139.617,130.87068,22,11,147.5,1.51,0.72880596,1099800
2017-01-01,20.35415381,136.213,302.32955,22,11,147.5,1.51,0.72880596,1099800
2017-02-01,29.45406879,118.167,118.12687,22,11,147.5,1.51,0.72880596,1099800
2017-03-01,29.7725642,118.239,93.70912,22,11,147.5,1.51,0.7502318,1099800
2017-04-01,28.90794356,90.5259,97.90364,22,11,147.5,1.51,0.7502318,1099800
2017-05-01,29.22019637,70.7188,163.1086,22,11,147.5,1.51,0.7293113,1099800
2017-06-01,33.16993075,67.3497,16.658534,22,11,147.5,1.51,0.6327178,1099800
2017-07-01,30.40294795,88.9193,0.161277488,22,11,147.5,1.51,0.62695605,1099800
2017-08-01,26.63853738,113.049,74.4295,22,11,147.5,1.51,0.6387507,1099800
2017-09-01,25.77458539,133.426,11.499169,22,11,147.5,1.51,0.7057764,1099800
2017-10-01,21.42285206,137.152,110.81767,22,11,147.5,1.51,0.76654905,1099800
2017-11-01,21.66646379,141.682,195.4937,22,11,147.5,1.51,0.8299854,1099800
2017-12-01,25.07040315,137.075,139.2904,22,11,147.5,1.51,0.8411527,1099800
2018-01-01,25.46835867,138.08,173.7192,22,11,147.5,1.51,0.92170304,1099800
2018-02-01,26.85849139,117.307,83.8728,22,11,147.5,1.51,0.92170304,1099800
2018-03-01,24.98626795,112.418,62.04388,22,11,147.5,1.51,0.92830145,1099800
2018-04-01,22.68952783,87.0549,9.348782,22,11,147.5,1.51,0.93328035,1099800
2018-05-01,19.28495955,72.6764,3.5435678,22,11,147.5,1.51,0.9151692,1099800
2018-06-01,16.61137581,64.8662,14.409815,22,11,147.5,1.51,0.7833458,1099800
2018-07-01,15.27425578,81.1127,1.71009274,22,11,147.5,1.51,0.62289375,1099800
2018-08-01,13.75341095,113.933,84.19692,22,11,147.5,1.51,0.63487357,1099800
2018-09-01,16.03038881,115.42,71.26102,22,11,147.5,1.51,0.6965227,1099800
2018-10-01,16.31200416,129.821,201.2555,22,11,147.5,1.51,0.81793386,1099800
2018-11-01,21.09341156,140.449,98.1107,22,11,147.5,1.51,0.81340957,1099800
2018-12-01,20.32350811,137.244,79.65864,22,11,147.5,1.51,0.82918316,1099800
2019-01-01,18.91607262,137.938,75.47776,22,11,147.5,1.51,0.8971514,1099800
2019-02-01,17.3256084,113.854,145.6975,22,11,147.5,1.51,0.9072132,1099800
2019-03-01,19.82506279,110.302,143.8545,22,11,147.5,1.51,0.9367769,1099800
2019-04-01,21.78919864,82.656,40.5611,22,11,147.5,1.51,0.9339968,1099800
2019-05-01,20.07677509,65.71,2.8722779,22,11,147.5,1.51,0.94651705,1099800
2019-06-01,17.46807263,64.8451,4.3273588,22,11,147.5,1.51,0.9215763,1099800
2019-07-01,15.43153041,80.8007,26.590174,22,11,147.5,1.51,0.69894713,1099800
