Datetime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2001-01-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-02-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-03-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-04-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-05-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-06-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-07-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-08-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-09-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-10-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-11-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
2001-12-01T00:00:00,14999.999999999998,2142.00006,270.00000000000006,420.0,75.00000000000001,254.99999999999997,105.00000000000001,33.0,2373.0000000000005,900.0,6378.000000000001,19877.999999999996,6102.0,2547.0,1200.0,2141.9999999999995,2141.9999999999995,60.00000000000001,600.0000000000001,600.0000000000001
