Datetime,Irrigation_A_3,Rural_2,Irrigation_A_1,Rural_1,Irrigation_A_2,Supply_city,L_34
2005-04-01T00:00:00,241.02059719999997,1008.0000000000001,450.47929329999994,3024.0,3585.2722719999997,1607040.0,2537037.5304375
2005-05-01T00:00:00,219.6708559,1008.0000000000001,34.80368836,3024.0,157.7045045,1607040.0000000005,3962254.078711239
2005-06-01T00:00:00,0.0,1008.0000000000001,148.3172365,3024.0,2329.715325,1607040.0,3572726.220328501
2005-07-01T00:00:00,1.310960607,1008.0000000000001,188.48191629999997,3024.0,1106.773976,1607040.0000000005,7247365.477547094
2005-08-01T00:00:00,98.33722344999998,1008.0000000000001,113.9899353,3024.0,476.70663709999997,1607040.0000000002,2904116.60796415
2005-09-01T00:00:00,111.00155379999998,1008.0000000000001,58.60224936,3024.0,361.80936389999994,1607039.9999999998,2276199.007702939
2005-10-01T00:00:00,137.5613204,1008.0000000000001,82.55392749999999,3024.0,537.2263594,1607040.0000000005,2165044.4824327
2005-11-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,451.084175,1607040.0000000002,2126904.1089109997
2005-12-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000007,2102379.1986700003
2006-01-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0,2069724.037351
2006-02-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000005,2244682.49578
2006-03-01T00:00:00,0.0,1008.0000000000001,366.87499,3024.0,1755.082711,1607040.0000000005,2526530.411049
2006-04-01T00:00:00,0.0,1008.0000000000001,262.5438255,3024.0,1157.124894,1607040.0000000002,2454214.3912705006
2006-05-01T00:00:00,0.0,1008.0000000000001,64.75747239,3024.0,196.20791379999997,1607040.0,4011173.2977938093
2006-06-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,11810981.3608
2006-07-01T00:00:00,5.220864939,1008.0000000000001,147.42368179999997,3024.0,1034.3499049999998,1607040.0,5605410.737358263
2006-08-01T00:00:00,91.49257974999999,1008.0000000000001,206.30636089999996,3024.0,1175.331188,1607039.9999999998,3202508.047451349
2006-09-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000005,3032102.6749500004
2006-10-01T00:00:00,54.14502516999999,1008.0000000000001,11.110915,3024.0,225.191155,1607040.0000000002,2434533.82731483
2006-11-01T00:00:00,23.342236059999998,1008.0000000000001,54.48223168999999,3024.0,0.0,1607040.0000000005,2266229.6074722502
2006-12-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0,3577527.17317
2007-01-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000005,2381237.52805
2007-02-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607039.9999999998,2179274.53532
2007-03-01T00:00:00,301.67629809999994,1008.0000000000001,294.991814,3024.0,1768.203696,1607040.0000000002,2142045.3596138996
2007-04-01T00:00:00,138.6917876,1008.0000000000001,533.7904021999999,3024.0,5662.308981999999,1607040.0000000002,3023772.9759982005
2007-05-01T00:00:00,100.9316081,1008.0000000000001,380.31900089999993,3024.0,2069.167985,1607040.0000000002,4352132.297926
2007-06-01T00:00:00,13.09269014,1008.0000000000001,82.63855126,3024.0,617.1853820999999,1607040.0000000005,4617915.9290665
2007-07-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,4715869.694170001
2007-08-01T00:00:00,39.14042075,1008.0000000000001,51.91498668999999,3024.0,506.81713099999996,1607040.0000000002,5127250.94113156
2007-09-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0,4154632.9337000004
2007-10-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,18.3404515,1607040.0000000005,2519990.0667285
2007-11-01T00:00:00,119.3613481,1008.0000000000001,123.64956969999999,3024.0,635.822046,1607040.0000000005,2334666.4347562003
2007-12-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,2222376.4452299993
2008-01-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000007,2196178.78301
2008-02-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000005,2135835.862772
2008-03-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,2546945.347439999
2008-04-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,1472.920652,1607040.0000000005,2827431.304018
2008-05-01T00:00:00,0.0,1008.0000000000001,11.625670179999998,3024.0,25.257964249999997,1607039.9999999998,3321640.4328855686
2008-06-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,7631363.355370001
2008-07-01T00:00:00,0.0,1008.0000000000001,21.335414299999997,3024.0,327.47423319999996,1607040.0000000005,5450846.9914725
2008-08-01T00:00:00,0.0,1008.0000000000001,271.68897179999993,3024.0,548.1998525,1607040.0000000002,4463772.795405699
2008-09-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,2446683.7644999996
2008-10-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0,2440959.74721
2008-11-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,2290110.23604
2008-12-01T00:00:00,79.00506475,1008.0000000000001,68.63406471,3024.0,224.60457199999996,1607040.0000000005,2351729.19978854
2009-01-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,2469911.12424
2009-02-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,2910660.8085100004
2009-03-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,804.3991292999999,1607040.0000000002,3068680.4048906993
2009-04-01T00:00:00,49.312822389999994,1008.0000000000001,695.8628888,3024.0,2818.829883,1607040.0000000002,4349952.313045809
2009-05-01T00:00:00,0.0,1008.0000000000001,272.97581109999993,3024.0,2320.473668,1607040.0000000002,5732188.4730509
2009-06-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000005,7191899.4894199995
2009-07-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000005,3255317.70084
2009-08-01T00:00:00,0.0,1008.0000000000001,19.685921929999996,3024.0,387.0522952,1607040.0000000002,3426808.975252871
2009-09-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000002,3054326.9309900007
2009-10-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000005,2371398.4119399996
2009-11-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0000000005,2239875.73363
2009-12-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607039.9999999998,2270769.6420399994
2010-01-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0,2141299.51144
2010-02-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0,2251884.9852399994
2010-03-01T00:00:00,0.0,1008.0000000000001,152.87079189999997,3024.0,1140.858666,1607039.9999999998,2653852.1403820994
2010-04-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0,2201139.25455
2010-05-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,124.10699879999999,1607040.0,4652561.934791199
2010-06-01T00:00:00,0.0,1008.0000000000001,10.25585377,3024.0,101.1857644,1607040.0000000002,10827855.094481831
2010-07-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,0.0,1607040.0,9142926.07756
2010-08-01T00:00:00,0.0,1008.0000000000001,0.0,3024.0,202.6511266,1607040.0000000005,5254105.179693401
