Date,U_init,etp,prec,FC,WP,zr,dg,kc,area
2002-11-01,11.17732276,144.633,136.5745,26,12,189.77,1.31,0.7619756,297000
2002-12-01,15.62051264,143.299,123.3047,26,12,189.77,1.31,0.77235526,297000
2003-01-01,16.76939007,138.523,317.6814,26,12,189.77,1.31,0.78569627,297000
2003-02-01,25.56141896,118.142,119.70648,26,12,189.77,1.31,0.78569627,297000
2003-03-01,25.84278857,118.586,53.48506,26,12,189.77,1.31,0.79780304,297000
2003-04-01,23.34833056,91.8486,68.2972,26,12,189.77,1.31,0.7909062,297000
2003-05-01,22.5549013,79.1828,28.056764,26,12,189.77,1.31,0.7909062,297000
2003-06-01,20.60301331,70.6907,16.022963,26,12,189.77,1.31,0.74545205,297000
2003-07-01,18.7014268,91.0325,5.4839533,26,12,189.77,1.31,0.74545205,297000
2003-08-01,16.0714828,116.812,20.215584,26,12,189.77,1.31,0.74545205,297000
2003-09-01,13.70830753,129.652,6.5962105,26,12,189.77,1.31,0.74545205,297000
2003-10-01,11.38792339,146.197,67.17605,26,12,189.77,1.31,0.7561569,297000
2003-11-01,12.63779661,148.318,62.61052,26,12,189.77,1.31,0.7561569,297000
2003-12-01,12.156375,136.609,148.2681,26,12,189.77,1.31,0.7561569,297000
2004-01-01,15.59096715,144.165,151.52263,26,12,189.77,1.31,0.7561569,297000
2004-02-01,17.83912148,123.666,157.3912,26,12,189.77,1.31,0.7561569,297000
2004-03-01,20.48364427,118.701,59.74071,26,12,189.77,1.31,0.7561569,297000
2004-04-01,19.00334003,87.7948,106.95972,26,12,189.77,1.31,0.7561569,297000
2004-05-01,20.42268368,72.0571,128.175,26,12,189.77,1.31,0.7561569,297000
2004-06-01,22.93676584,68.1787,34.94101,26,12,189.77,1.31,0.74545205,297000
2004-07-01,21.59267187,84.4115,37.53306,26,12,189.77,1.31,0.74545205,297000
2004-08-01,20.00522165,117.027,0,26,12,189.77,1.31,0.7458954,297000
2004-09-01,16.31973343,124.816,1.42191109,26,12,189.77,1.31,0.7458954,297000
2004-10-01,13.02299404,138.955,91.47056,26,12,189.77,1.31,0.79868877,297000
2004-11-01,13.80788914,135.323,70.33226,26,12,189.77,1.31,0.79868877,297000
2004-12-01,13.23831227,130.182,195.7433,26,12,189.77,1.31,0.79868877,297000
2005-01-01,18.01112318,136.301,350.1686,26,12,189.77,1.31,0.79868877,297000
2005-02-01,27.75647414,125.649,82.80747,26,12,189.77,1.31,0.79868877,297000
2005-03-01,25.9085527,118.077,155.90332,26,12,189.77,1.31,0.79868877,297000
2005-04-01,27.45553193,92.0626,34.41235,26,12,189.77,1.31,0.79868877,297000
2005-05-01,24.79198896,79.7247,48.38135,26,12,189.77,1.31,0.79868877,297000
2005-06-01,23.28374,70.0013,30.58832,26,12,189.77,1.31,0.7036227,297000
2005-07-01,22.01470542,88.8848,3.1864849,26,12,189.77,1.31,0.7036227,297000
2005-08-01,19.17909814,122.443,4.7477463,26,12,189.77,1.31,0.7032519,297000
2005-09-01,15.88676333,124.62,51.91005,26,12,189.77,1.31,0.7032519,297000
2005-10-01,15.1084935,128.289,134.6458,26,12,189.77,1.31,0.8123616,297000
2005-11-01,17.02403273,147.037,60.41002,26,12,189.77,1.31,0.8123616,297000
2005-12-01,15.07730427,134.404,152.4963,26,12,189.77,1.31,0.8123616,297000
2006-01-01,17.55008315,138.346,115.1972,26,12,189.77,1.31,0.8123616,297000
2006-02-01,17.92211352,114.072,233.6237,26,12,189.77,1.31,0.8123616,297000
2006-03-01,23.67286448,114.79,46.61596,26,12,189.77,1.31,0.8123616,297000
2006-04-01,21.19913791,89.5728,12.168351,26,12,189.77,1.31,0.8123616,297000
2006-05-01,18.40531022,77.1765,8.9783771,26,12,189.77,1.31,0.6786307,297000
2006-06-01,16.43499129,72.8144,11.623808,26,12,189.77,1.31,0.6786307,297000
2006-07-01,14.87999593,88.9394,14.527553,26,12,189.77,1.31,0.6786307,297000
2006-08-01,13.29699938,122.704,9.412539,26,12,189.77,1.31,0.66746527,297000
2006-09-01,11.40015626,127.483,62.07691,26,12,189.77,1.31,0.66746527,297000
2006-10-01,12.76017445,127.529,90.97592,26,12,189.77,1.31,0.7884396,297000
2006-11-01,13.02539888,142.228,68.2784,26,12,189.77,1.31,0.7884396,297000
2006-12-01,12.25451788,129.298,164.45792,26,12,189.77,1.31,0.7884396,297000
2007-01-01,16.04562006,135.856,416.53273,26,12,189.77,1.31,0.7884396,297000
2007-02-01,28.54635323,117.14,108.51286,26,12,189.77,1.31,0.7884396,297000
2007-03-01,27.7411097,118.442,70.2722,26,12,189.77,1.31,0.737716,297000
2007-04-01,25.7023726,87.3373,74.17818,26,12,189.77,1.31,0.72361875,297000
2007-05-01,24.97403966,73.8504,42.36536,26,12,189.77,1.31,0.72361875,297000
2007-06-01,23.36711259,72.4,0.75764954,26,12,189.77,1.31,0.6673371,297000
2007-07-01,20.77938275,87.3344,157.9681,26,12,189.77,1.31,0.66486603,297000
2007-08-01,24.57149523,125.403,0.015496347,26,12,189.77,1.31,0.6726084,297000
2007-09-01,20.40239662,134.955,2.03752321,26,12,189.77,1.31,0.6726084,297000
2007-10-01,16.62217206,146.265,21.605348,26,12,189.77,1.31,0.8631924,297000
2007-11-01,12.95151428,142.476,107.0643,26,12,189.77,1.31,0.8631924,297000
2007-12-01,14.14203137,139.775,167.7329,26,12,189.77,1.31,0.8631924,297000
2008-01-01,16.72210845,136.931,169.0764,26,12,189.77,1.31,0.8631924,297000
2008-02-01,18.87241697,116.794,136.9885,26,12,189.77,1.31,0.8631924,297000
2008-03-01,20.11975523,116.768,154.9509,26,12,189.77,1.31,0.8631924,297000
2008-04-01,21.92135257,84.8267,119.339,26,12,189.77,1.31,0.85005075,297000
2008-05-01,23.12883609,72.6364,41.50003,26,12,189.77,1.31,0.85005075,297000
2008-06-01,21.52039664,67.0803,20.099576,26,12,189.77,1.31,0.79972696,297000
2008-07-01,19.69525547,87.755,0.015525613,26,12,189.77,1.31,0.75600636,297000
2008-08-01,16.80207327,114.202,22.150336,26,12,189.77,1.31,0.750279,297000
2008-09-01,14.62982045,127.525,14.3783,26,12,189.77,1.31,0.750279,297000
2008-10-01,12.37365491,137.241,96.74264,26,12,189.77,1.31,0.7462839,297000
2008-11-01,14.03785859,143.939,93.29646,26,12,189.77,1.31,0.7462839,297000
2008-12-01,14.22439243,144.705,127.03721,26,12,189.77,1.31,0.7462839,297000
2009-01-01,15.68699368,139.151,275.7772,26,12,189.77,1.31,0.7722639,297000
2009-02-01,23.15353508,119.567,148.8499,26,12,189.77,1.31,0.7722639,297000
2009-03-01,24.94599182,113.566,121.5058,26,12,189.77,1.31,0.7722639,297000
2009-04-01,25.61512821,91.9104,15.479681,26,12,189.77,1.31,0.7722639,297000
2009-05-01,22.59831603,73.0171,43.14547,26,12,189.77,1.31,0.7680656,297000
2009-06-01,21.63548018,68.4876,21.419484,26,12,189.77,1.31,0.7680656,297000
2009-07-01,19.99809307,75.3229,45.41075,26,12,189.77,1.31,0.7680656,297000
2009-08-01,19.35758885,120.596,66.44046,26,12,189.77,1.31,0.71861225,297000
2009-09-01,18.59542983,116.184,111.91591,26,12,189.77,1.31,0.71861225,297000
2009-10-01,19.86116344,130.141,117.95908,26,12,189.77,1.31,0.73522735,297000
2009-11-01,20.42646218,142.07,170.8056,26,12,189.77,1.31,0.73522735,297000
2009-12-01,22.75523564,137.3,210.5132,26,12,189.77,1.31,0.73522735,297000
2010-01-01,26.51339806,137.763,246.6909,26,12,189.77,1.31,0.73522735,297000
2010-02-01,31.28083828,117.936,60.23267,26,12,189.77,1.31,0.73522735,297000
2010-03-01,28.66162091,118.666,86.57136,26,12,189.77,1.31,0.73522735,297000
2010-04-01,27.37762209,91.4726,74.27268,26,12,189.77,1.31,0.73522735,297000
2010-05-01,26.55521202,74.1088,35.37632,26,12,189.77,1.31,0.71213955,297000
2010-06-01,24.88504719,74.761,12.788254,26,12,189.77,1.31,0.71213955,297000
2010-07-01,22.47779429,88.7475,44.188,26,12,189.77,1.31,0.71213955,297000
2010-08-01,21.14573309,124.185,0,26,12,189.77,1.31,0.7024696,297000
2010-09-01,17.26003329,130.314,61.59057,26,12,189.77,1.31,0.7024696,297000
2010-10-01,16.21482287,139.504,93.06673,26,12,189.77,1.31,0.69865537,297000
2010-11-01,16.426327,147.076,30.83944,26,12,189.77,1.31,0.69865537,297000
2010-12-01,13.91341349,134.863,194.4807,26,12,189.77,1.31,0.69865537,297000
2011-01-01,18.96034513,136.149,365.5015,26,12,189.77,1.31,0.69865537,297000
2011-02-01,29.65245059,113.078,221.99243,26,12,189.77,1.31,0.69865537,297000
2011-03-01,34.00947021,111.058,129.56939,26,12,189.77,1.31,0.69865537,297000
2011-04-01,34.22353385,85.8617,89.3002,26,12,189.77,1.31,0.69865537,297000
2011-05-01,33.58342983,71.5776,22.966555,26,12,189.77,1.31,0.67264205,297000
2011-06-01,30.91450513,69.2941,35.51799,26,12,189.77,1.31,0.67264205,297000
2011-07-01,29.09961551,85.4568,4.1004073,26,12,189.77,1.31,0.67264205,297000
2011-08-01,25.74432897,114.738,14.948852,26,12,189.77,1.31,0.6745065,297000
2011-09-01,22.38208693,132.388,1.78456649,26,12,189.77,1.31,0.6745065,297000
2011-10-01,18.3529599,136.159,153.0258,26,12,189.77,1.31,0.7049391,297000
2011-11-01,20.66985771,140.811,85.6215,26,12,189.77,1.31,0.7049391,297000
2011-12-01,19.83276206,136.678,134.9978,26,12,189.77,1.31,0.7049391,297000
2012-01-01,21.20090317,135.021,217.6762,26,12,189.77,1.31,0.7049391,297000
2012-02-01,25.73137059,118.306,104.83353,26,12,189.77,1.31,0.7049391,297000
2012-03-01,25.67764415,112.464,63.09014,26,12,189.77,1.31,0.71618706,297000
2012-04-01,24.23241935,83.0701,115.42374,26,12,189.77,1.31,0.6944274,297000
2012-05-01,25.65713859,67.5827,76.46031,26,12,189.77,1.31,0.6944274,297000
2012-06-01,25.73628093,59.9076,186.6179,26,12,189.77,1.31,0.6944274,297000
2012-07-01,30.3730031,83.0333,4.2192754,26,12,189.77,1.31,0.68715996,297000
2012-08-01,26.88420453,115.444,0.016462725,26,12,189.77,1.31,0.68573385,297000
2012-09-01,22.67290894,126.926,92.613,26,12,189.77,1.31,0.6553564,297000
2012-10-01,22.55871172,140.023,76.43752,26,12,189.77,1.31,0.6808139,297000
2012-11-01,20.74504968,142.472,91.676208,26,12,189.77,1.31,0.6808139,297000
2012-12-01,19.85103955,135.756,115.432377,26,12,189.77,1.31,0.6808139,297000
2013-01-01,20.18045189,138.621,181.73027,26,12,189.77,1.31,0.68594265,297000
2013-02-01,23.29659035,114.225,139.87684,26,12,189.77,1.31,0.68594265,297000
2013-03-01,25.03370024,112.693,183.5763,26,12,189.77,1.31,0.76098365,297000
2013-04-01,27.84341901,84.7199,59.90546,26,12,189.77,1.31,0.76098365,297000
2013-05-01,26.37761254,70.9703,93.59377,26,12,189.77,1.31,0.75839335,297000
2013-06-01,26.68275063,61.0195,37.68542,26,12,189.77,1.31,0.75863284,297000
2013-07-01,25.29584589,75.1619,8.553952,26,12,189.77,1.31,0.7587884,297000
2013-08-01,22.56956356,122.774,0.006329876,26,12,189.77,1.31,0.710811,297000
2013-09-01,18.536372,114.582,21.587174,26,12,189.77,1.31,0.7096695,297000
2013-10-01,16.33274582,138.7,94.79383,26,12,189.77,1.31,0.7207968,297000
2013-11-01,17.58575797,142.182,51.64136,26,12,189.77,1.31,0.7207968,297000
2013-12-01,16.30882634,138.167,43.60393,26,12,189.77,1.31,0.7208856,297000
2014-01-01,15.02792962,141.345,83.12879,26,12,189.77,1.31,0.71772015,297000
2014-02-01,14.97537307,119.53,77.24006,26,12,189.77,1.31,0.71772015,297000
2014-03-01,15.03898647,113.951,111.2711,26,12,189.77,1.31,0.7784507,297000
2014-04-01,15.98430838,86.3989,27.38328,26,12,189.77,1.31,0.79026127,297000
2014-05-01,14.81428213,70.9722,20.23547,26,12,189.77,1.31,0.78804284,297000
2014-06-01,13.87033266,64.7454,0,26,12,189.77,1.31,0.78337586,297000
2014-07-01,12.24262996,78.8022,6.627042,26,12,189.77,1.31,0.7724389,297000
2014-08-01,11.39912018,111.796,2.3541864,26,12,189.77,1.31,0.9344906,297000
2014-09-01,10.47769196,117.697,53.8203,26,12,189.77,1.31,0.8264006,297000
2014-10-01,12.92527345,144.815,1.50544685,26,12,189.77,1.31,0.88698727,297000
2014-11-01,9.517395366,141.542,142.1206,26,12,189.77,1.31,0.8443741,297000
2014-12-01,15.36045266,135.993,222.78078,26,12,189.77,1.31,0.6926564,297000
2015-01-01,20.79043592,138.26,85.4257,26,12,189.77,1.31,0.76781213,297000
2015-02-01,19.39205204,112.142,160.09862,26,12,189.77,1.31,0.76781213,297000
2015-03-01,22.01249577,110.763,185.16232,26,12,189.77,1.31,0.76781213,297000
2015-04-01,25.36942728,85.1487,32.46332,26,12,189.77,1.31,0.9160136,297000
2015-05-01,22.74790696,64.0601,48.89062,26,12,189.77,1.31,0.9160136,297000
2015-06-01,21.75777455,68.3332,3.7287408,26,12,189.77,1.31,0.9248028,297000
2015-07-01,18.96281871,75.2619,35.67475,26,12,189.77,1.31,0.9333428,297000
2015-08-01,17.48589647,110.221,3.9111819,26,12,189.77,1.31,0.8990872,297000
2015-09-01,13.96876402,110.667,118.45971,26,12,189.77,1.31,0.8620778,297000
2015-10-01,15.90210936,132.188,75.13364,26,12,189.77,1.31,0.8640457,297000
2015-11-01,14.98920794,131.292,207.9342,26,12,189.77,1.31,0.8716107,297000
2015-12-01,19.52085506,130.514,139.0037,26,12,189.77,1.31,0.8716107,297000
2016-01-01,20.50183952,136.718,309.1739,26,12,189.77,1.31,0.8716107,297000
2016-02-01,27.99683754,116.006,168.1069,26,12,189.77,1.31,0.8716107,297000
2016-03-01,29.61293712,108.574,94.5511,26,12,189.77,1.31,0.9090332,297000
2016-04-01,28.17138034,85.7353,25.95422,26,12,189.77,1.31,0.9090332,297000
2016-05-01,25.01001769,70.4961,87.14054,26,12,189.77,1.31,0.8904473,297000
2016-06-01,25.06736796,65.7975,80.83484,26,12,189.77,1.31,0.8688699,297000
2016-07-01,25.1226117,87.485,2.6586709,26,12,189.77,1.31,0.80777204,297000
2016-08-01,21.65934441,114.134,29.197911,26,12,189.77,1.31,0.7615109,297000
2016-09-01,19.27582685,124.41,8.953053,26,12,189.77,1.31,0.7447749,297000
2016-10-01,16.02631139,139.819,96.97764,26,12,189.77,1.31,0.7116395,297000
2016-11-01,16.89730801,143.189,63.35632,26,12,189.77,1.31,0.83374506,297000
2016-12-01,15.00625049,139.617,127.319,26,12,189.77,1.31,0.83374506,297000
2017-01-01,16.26197069,136.213,298.6954,26,12,189.77,1.31,0.83374506,297000
2017-02-01,23.999419,118.167,117.86108,26,12,189.77,1.31,0.83374506,297000
2017-03-01,24.01648242,118.239,90.3265,26,12,189.77,1.31,0.86438745,297000
2017-04-01,22.9138002,90.5259,91.4669,26,12,189.77,1.31,0.86438745,297000
2017-05-01,22.85918745,70.7188,151.5703,26,12,189.77,1.31,0.90357447,297000
2017-06-01,25.18943155,67.3497,4.7074191,26,12,189.77,1.31,0.9163419,297000
2017-07-01,22.19843546,88.9193,0.055489206,26,12,189.77,1.31,0.8451343,297000
2017-08-01,18.7900866,113.049,52.65922,26,12,189.77,1.31,0.79364574,297000
2017-09-01,17.33352015,133.426,9.314841,26,12,189.77,1.31,0.7621497,297000
2017-10-01,14.02108979,137.152,106.85582,26,12,189.77,1.31,0.75208575,297000
2017-11-01,15.92724291,141.682,190.4496,26,12,189.77,1.31,0.78616875,297000
2017-12-01,19.9479524,137.075,133.1612,26,12,189.77,1.31,0.7899933,297000
2018-01-01,21.09395115,138.08,199.41185,26,12,189.77,1.31,0.6843279,297000
2018-02-01,24.83510171,117.307,99.50944,26,12,189.77,1.31,0.6843279,297000
2018-03-01,24.74250014,112.418,74.04547,26,12,189.77,1.31,0.8908823,297000
2018-04-01,23.06729976,87.0549,11.749958,26,12,189.77,1.31,0.8794986,297000
2018-05-01,20.011281,72.6764,8.3962877,26,12,189.77,1.31,0.7794195,297000
2018-06-01,17.73048889,64.8662,13.172663,26,12,189.77,1.31,0.73405194,297000
2018-07-01,16.26445286,81.1127,1.28084651,26,12,189.77,1.31,0.6225112,297000
2018-08-01,14.31489115,113.933,80.16552,26,12,189.77,1.31,0.6258622,297000
2018-09-01,15.329698,115.42,73.27443,26,12,189.77,1.31,0.66875535,297000
2018-10-01,15.62204344,129.821,206.0522,26,12,189.77,1.31,0.73739684,297000
2018-11-01,20.61768294,140.449,104.02149,26,12,189.77,1.31,0.7022541,297000
2018-12-01,20.5742326,137.244,89.01167,26,12,189.77,1.31,0.69344115,297000
2019-01-01,20.07675051,137.938,102.30359,26,12,189.77,1.31,0.62985283,297000
2019-02-01,20.36267446,113.854,128.2098,26,12,189.77,1.31,0.9567024,297000
2019-03-01,21.5540398,110.302,161.3991,26,12,189.77,1.31,0.9207404,297000
2019-04-01,23.32064854,82.656,54.87205,26,12,189.77,1.31,0.8666289,297000
2019-05-01,22.16102607,65.71,4.2838951,26,12,189.77,1.31,0.8606883,297000
2019-06-01,19.61984866,64.8451,6.3706931,26,12,189.77,1.31,0.8533033,297000
2019-07-01,17.4702325,80.8007,12.029799,26,12,189.77,1.31,0.8220634,297000
