Date,U_init,etp,prec,FC,WP,zr,dg,kc,area
2002-07-02,22,3.17,0,26,12,189.77,1.31,0.66,637200
2002-07-03,22,3.64,0,26,12,189.77,1.31,0.66,637200
2002-07-04,22,3.48,0,26,12,189.77,1.31,0.66,637200
2002-07-05,22,3.17,0,26,12,189.77,1.31,0.66,637200
2002-07-06,22,3.32,0,26,12,189.77,1.31,0.66,637200
2002-07-07,22,1.63,0.4,26,12,189.77,1.31,0.66,637200
2002-07-08,22,1.96,0,26,12,189.77,1.31,0.66,637200
2002-07-09,22,3.02,0,26,12,189.77,1.31,0.66,637200
2002-07-10,22,2.21,0,26,12,189.77,1.31,0.66,637200
2002-07-11,22,1.53,2.6,26,12,189.77,1.31,0.66,637200
2002-07-12,22,1.63,0,26,12,189.77,1.31,0.66,637200
2002-07-13,22,1.53,0,26,12,189.77,1.31,0.66,637200
2002-07-14,22,2.33,0,26,12,189.77,1.31,0.66,637200
2002-07-15,22,2.59,0,26,12,189.77,1.31,0.66,637200
2002-07-16,22,2.87,0,26,12,189.77,1.31,0.66,637200
2002-07-17,22,2.59,0,26,12,189.77,1.31,0.66,637200
2002-07-18,22,2.08,0,26,12,189.77,1.31,0.66,637200
2002-07-19,22,2.87,0,26,12,189.77,1.31,0.66,637200
2002-07-20,22,3.32,0,26,12,189.77,1.31,0.66,637200
2002-07-21,22,2.21,21.6,26,12,189.77,1.31,0.66,637200
2002-07-22,22,1.85,1,26,12,189.77,1.31,0.66,637200
2002-07-23,22,3.02,0,26,12,189.77,1.31,0.66,637200
2002-07-24,22,3.48,0,26,12,189.77,1.31,0.66,637200
2002-07-25,22,3.64,0,26,12,189.77,1.31,0.66,637200
2002-07-26,22,3.8,0,26,12,189.77,1.31,0.66,637200
2002-07-27,22,3.64,0.2,26,12,189.77,1.31,0.66,637200
2002-07-28,22,3.02,0,26,12,189.77,1.31,0.66,637200
2002-07-29,22,2.08,0,26,12,189.77,1.31,0.66,637200
2002-07-30,22,3.17,0,26,12,189.77,1.31,0.66,637200
2002-07-31,22,3.17,0,26,12,189.77,1.31,0.66,637200
2002-08-01,22,2.73,1.2,26,12,189.77,1.31,0.66,637200
2002-08-02,22,2.21,3.6,26,12,189.77,1.31,0.66,637200
2002-08-03,22,2.59,0,26,12,189.77,1.31,0.66,637200
2002-08-04,22,3.48,0,26,12,189.77,1.31,0.66,637200
2002-08-05,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-08-06,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-08-07,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-08-08,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-08-09,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-08-10,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-08-11,22,3.64,0,26,12,189.77,1.31,0.66,637200
2002-08-12,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-08-13,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-08-14,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-08-15,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-08-16,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-08-17,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-08-18,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-08-19,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-08-20,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-08-21,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-08-22,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-08-23,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-08-24,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-08-25,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-08-26,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-08-27,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-08-28,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-08-29,22,2.59,14.1,26,12,189.77,1.31,0.66,637200
2002-08-30,22,2.73,0.2,26,12,189.77,1.31,0.66,637200
2002-08-31,22,2.33,1.4,26,12,189.77,1.31,0.66,637200
2002-09-01,22,1.53,0,26,12,189.77,1.31,0.66,637200
2002-09-02,22,1.33,0,26,12,189.77,1.31,0.66,637200
2002-09-03,22,1.96,0,26,12,189.77,1.31,0.66,637200
2002-09-04,22,2.87,0,26,12,189.77,1.31,0.66,637200
2002-09-05,22,2.59,0,26,12,189.77,1.31,0.66,637200
2002-09-06,22,4.31,14,26,12,189.77,1.31,0.66,637200
2002-09-07,22,2.59,0.4,26,12,189.77,1.31,0.66,637200
2002-09-08,22,2.46,0,26,12,189.77,1.31,0.66,637200
2002-09-09,22,3.32,0,26,12,189.77,1.31,0.66,637200
2002-09-10,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-09-11,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-09-12,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-09-13,22,4.85,0.6,26,12,189.77,1.31,0.66,637200
2002-09-14,22,4.14,6.8,26,12,189.77,1.31,0.66,637200
2002-09-15,22,4.14,1.4,26,12,189.77,1.31,0.66,637200
2002-09-16,22,3.64,0,26,12,189.77,1.31,0.66,637200
2002-09-17,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-09-18,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-09-19,22,4.71,2.2,26,12,189.77,1.31,0.66,637200
2002-09-20,22,3.32,6.4,26,12,189.77,1.31,0.66,637200
2002-09-21,22,2.33,1.2,26,12,189.77,1.31,0.66,637200
2002-09-22,22,1.74,2.1,26,12,189.77,1.31,0.66,637200
2002-09-23,22,1.85,1.2,26,12,189.77,1.31,0.66,637200
2002-09-24,22,2.46,0,26,12,189.77,1.31,0.66,637200
2002-09-25,22,3.17,0,26,12,189.77,1.31,0.66,637200
2002-09-26,22,3.8,0,26,12,189.77,1.31,0.66,637200
2002-09-27,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-09-28,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-09-29,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-09-30,22,5.25,0,26,12,189.77,1.31,0.66,637200
2002-10-01,22,4.71,2.2,26,12,189.77,1.31,0.66,637200
2002-10-02,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-10-03,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-10-04,22,5.37,0,26,12,189.77,1.31,0.66,637200
2002-10-05,22,5.48,0,26,12,189.77,1.31,0.66,637200
2002-10-06,22,5.77,0,26,12,189.77,1.31,0.66,637200
2002-10-07,22,5.37,0,26,12,189.77,1.31,0.66,637200
2002-10-08,22,5.58,0,26,12,189.77,1.31,0.66,637200
2002-10-09,22,5.77,0,26,12,189.77,1.31,0.66,637200
2002-10-10,22,5.85,0,26,12,189.77,1.31,0.66,637200
2002-10-11,22,5.93,0,26,12,189.77,1.31,0.66,637200
2002-10-12,22,5.85,8,26,12,189.77,1.31,0.66,637200
2002-10-13,22,5.58,0,26,12,189.77,1.31,0.66,637200
2002-10-14,22,5.77,0,26,12,189.77,1.31,0.66,637200
2002-10-15,22,5.85,0,26,12,189.77,1.31,0.66,637200
2002-10-16,22,5.85,0,26,12,189.77,1.31,0.66,637200
2002-10-17,22,5.37,0,26,12,189.77,1.31,0.66,637200
2002-10-18,22,5.37,0,26,12,189.77,1.31,0.66,637200
2002-10-19,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-10-20,22,5.68,0,26,12,189.77,1.31,0.66,637200
2002-10-21,22,5.48,0.4,26,12,189.77,1.31,0.66,637200
2002-10-22,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-10-23,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-10-24,22,5.58,0,26,12,189.77,1.31,0.66,637200
2002-10-25,22,5.25,0,26,12,189.77,1.31,0.66,637200
2002-10-26,22,5.25,0,26,12,189.77,1.31,0.66,637200
2002-10-27,22,5.37,0,26,12,189.77,1.31,0.66,637200
2002-10-28,22,5.58,0,26,12,189.77,1.31,0.66,637200
2002-10-29,22,5.37,18.8,26,12,189.77,1.31,0.66,637200
2002-10-30,22,3.97,9.2,26,12,189.77,1.31,0.66,637200
2002-10-31,22,4.14,0.4,26,12,189.77,1.31,0.66,637200
2002-11-01,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-11-02,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-11-03,22,5.37,0,26,12,189.77,1.31,0.66,637200
2002-11-04,22,3.48,20,26,12,189.77,1.31,0.66,637200
2002-11-05,22,3.17,0.2,26,12,189.77,1.31,0.66,637200
2002-11-06,22,2.73,0,26,12,189.77,1.31,0.66,637200
2002-11-07,22,3.32,0,26,12,189.77,1.31,0.66,637200
2002-11-08,22,3.64,0,26,12,189.77,1.31,0.66,637200
2002-11-09,22,3.32,0,26,12,189.77,1.31,0.66,637200
2002-11-10,22,4.99,1.2,26,12,189.77,1.31,0.66,637200
2002-11-11,22,3.48,3,26,12,189.77,1.31,0.66,637200
2002-11-12,22,4.31,40.6,26,12,189.77,1.31,0.66,637200
2002-11-13,22,3.64,3.4,26,12,189.77,1.31,0.66,637200
2002-11-14,22,3.97,1.6,26,12,189.77,1.31,0.66,637200
2002-11-15,22,4.55,2.2,26,12,189.77,1.31,0.66,637200
2002-11-16,22,4.99,20,26,12,189.77,1.31,0.66,637200
2002-11-17,22,5.12,0,26,12,189.77,1.31,0.66,637200
2002-11-18,22,5.12,40,26,12,189.77,1.31,0.66,637200
2002-11-19,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-11-20,22,5.12,0,26,12,189.77,1.31,0.66,637200
2002-11-21,22,5.58,0,26,12,189.77,1.31,0.66,637200
2002-11-22,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-11-23,22,4.85,0.8,26,12,189.77,1.31,0.66,637200
2002-11-24,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-11-25,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-11-26,22,4.99,29,26,12,189.77,1.31,0.66,637200
2002-11-27,22,3.48,10.2,26,12,189.77,1.31,0.66,637200
2002-11-28,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-11-29,22,4.85,29.8,26,12,189.77,1.31,0.66,637200
2002-11-30,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-12-01,22,5.12,5.2,26,12,189.77,1.31,0.66,637200
2002-12-02,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-12-03,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-12-04,22,5.37,8,26,12,189.77,1.31,0.66,637200
2002-12-05,22,5.25,0,26,12,189.77,1.31,0.66,637200
2002-12-06,22,5.25,0,26,12,189.77,1.31,0.66,637200
2002-12-07,22,5.12,13.2,26,12,189.77,1.31,0.66,637200
2002-12-08,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-12-09,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-12-10,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-12-11,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-12-12,22,5.12,0,26,12,189.77,1.31,0.66,637200
2002-12-13,22,4.55,4,26,12,189.77,1.31,0.66,637200
2002-12-14,22,4.71,34,26,12,189.77,1.31,0.66,637200
2002-12-15,22,3.8,71.4,26,12,189.77,1.31,0.66,637200
2002-12-16,22,3.97,1.2,26,12,189.77,1.31,0.66,637200
2002-12-17,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-12-18,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-12-19,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-12-20,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-12-21,22,4.71,40,26,12,189.77,1.31,0.66,637200
2002-12-22,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-12-23,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-12-24,22,4.85,13.2,26,12,189.77,1.31,0.66,637200
2002-12-25,22,4.14,5.2,26,12,189.77,1.31,0.66,637200
2002-12-26,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-12-27,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-12-28,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-12-29,22,5.12,0,26,12,189.77,1.31,0.66,637200
2002-12-30,22,5.37,0,26,12,189.77,1.31,0.66,637200
2002-12-31,22,5.12,0,26,12,189.77,1.31,0.66,637200
2003-01-01,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-01-02,22,4.14,4.5,26,12,189.77,1.31,0.66,637200
2003-01-03,22,4.31,21.2,26,12,189.77,1.31,0.66,637200
2003-01-04,22,3.32,18.8,26,12,189.77,1.31,0.66,637200
2003-01-05,22,3.97,16,26,12,189.77,1.31,0.66,637200
2003-01-06,22,4.14,5,26,12,189.77,1.31,0.66,637200
2003-01-07,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-01-08,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-01-09,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-01-10,22,4.85,24.6,26,12,189.77,1.31,0.66,637200
2003-01-11,22,4.71,4.6,26,12,189.77,1.31,0.66,637200
2003-01-12,22,3.97,6,26,12,189.77,1.31,0.66,637200
2003-01-13,22,3.64,5,26,12,189.77,1.31,0.66,637200
2003-01-14,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-01-15,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-01-16,22,4.71,5,26,12,189.77,1.31,0.66,637200
2003-01-17,22,3.48,8.4,26,12,189.77,1.31,0.66,637200
2003-01-18,22,4.71,0.2,26,12,189.77,1.31,0.66,637200
2003-01-19,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-01-20,22,4.14,12.2,26,12,189.77,1.31,0.66,637200
2003-01-21,22,4.14,36,26,12,189.77,1.31,0.66,637200
2003-01-22,22,2.87,16,26,12,189.77,1.31,0.66,637200
2003-01-23,22,3.17,31,26,12,189.77,1.31,0.66,637200
2003-01-24,22,3.8,92.8,26,12,189.77,1.31,0.66,637200
2003-01-25,22,2.46,6.6,26,12,189.77,1.31,0.66,637200
2003-01-26,22,2.08,9.2,26,12,189.77,1.31,0.66,637200
2003-01-27,22,2.33,13,26,12,189.77,1.31,0.66,637200
2003-01-28,22,2.46,11,26,12,189.77,1.31,0.66,637200
2003-01-29,22,3.48,3.2,26,12,189.77,1.31,0.66,637200
2003-01-30,22,3.26,27.5,26,12,189.77,1.31,0.66,637200
2003-01-31,22,3.55,6,26,12,189.77,1.31,0.66,637200
2003-02-01,22,4.49,18,26,12,189.77,1.31,0.66,637200
2003-02-02,22,4.5,0,26,12,189.77,1.31,0.66,637200
2003-02-03,22,5.12,1,26,12,189.77,1.31,0.66,637200
2003-02-04,22,5.12,0,26,12,189.77,1.31,0.66,637200
2003-02-05,22,4.99,17.6,26,12,189.77,1.31,0.66,637200
2003-02-06,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-02-07,22,5.12,0,26,12,189.77,1.31,0.66,637200
2003-02-08,22,5.37,0,26,12,189.77,1.31,0.66,637200
2003-02-09,22,5.48,0,26,12,189.77,1.31,0.66,637200
2003-02-10,22,5.15,16.2,26,12,189.77,1.31,0.66,637200
2003-02-11,22,5.12,0,26,12,189.77,1.31,0.66,637200
2003-02-12,22,5.25,0,26,12,189.77,1.31,0.66,637200
2003-02-13,22,4.49,0.5,26,12,189.77,1.31,0.66,637200
2003-02-14,22,3.92,21,26,12,189.77,1.31,0.66,637200
2003-02-15,22,3.49,10,26,12,189.77,1.31,0.66,637200
2003-02-16,22,3.57,15,26,12,189.77,1.31,0.66,637200
2003-02-17,22,3.48,40,26,12,189.77,1.31,0.66,637200
2003-02-18,22,4.14,5.6,26,12,189.77,1.31,0.66,637200
2003-02-19,22,4.55,1.6,26,12,189.77,1.31,0.66,637200
2003-02-20,22,4.99,10.8,26,12,189.77,1.31,0.66,637200
2003-02-21,22,4.71,0.6,26,12,189.77,1.31,0.66,637200
2003-02-22,22,4.85,11.2,26,12,189.77,1.31,0.66,637200
2003-02-23,22,5.25,0.8,26,12,189.77,1.31,0.66,637200
2003-02-24,22,5.12,0,26,12,189.77,1.31,0.66,637200
2003-02-25,22,5.58,0,26,12,189.77,1.31,0.66,637200
2003-02-26,22,5.77,0,26,12,189.77,1.31,0.66,637200
2003-02-27,22,5.77,0,26,12,189.77,1.31,0.66,637200
2003-02-28,22,5.68,0,26,12,189.77,1.31,0.66,637200
2003-03-01,22,4.94,0,26,12,189.77,1.31,0.66,637200
2003-03-02,22,5.03,0,26,12,189.77,1.31,0.66,637200
2003-03-03,22,4.87,0,26,12,189.77,1.31,0.66,637200
2003-03-04,22,4.91,0,26,12,189.77,1.31,0.66,637200
2003-03-05,22,5.68,0,26,12,189.77,1.31,0.66,637200
2003-03-06,22,5.37,0,26,12,189.77,1.31,0.66,637200
2003-03-07,22,5.68,73,26,12,189.77,1.31,0.66,637200
2003-03-08,22,5.48,0,26,12,189.77,1.31,0.66,637200
2003-03-09,22,3.32,0.8,26,12,189.77,1.31,0.66,637200
2003-03-10,22,3.48,0.8,26,12,189.77,1.31,0.66,637200
2003-03-11,22,3.64,0.5,26,12,189.77,1.31,0.66,637200
2003-03-12,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-03-13,22,4.14,25,26,12,189.77,1.31,0.66,637200
2003-03-14,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-03-15,22,5.77,0,26,12,189.77,1.31,0.66,637200
2003-03-16,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-03-17,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-03-18,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-03-19,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-03-20,22,4.31,20,26,12,189.77,1.31,0.66,637200
2003-03-21,22,3.64,0.6,26,12,189.77,1.31,0.66,637200
2003-03-22,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-03-23,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-03-24,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-03-25,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-03-26,22,2.33,14.5,26,12,189.77,1.31,0.66,637200
2003-03-27,22,2.59,0,26,12,189.77,1.31,0.66,637200
2003-03-28,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-03-29,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-03-30,22,4.85,0,26,12,189.77,1.31,0.66,637200
2003-03-31,22,4.99,0,26,12,189.77,1.31,0.66,637200
2003-04-01,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-04-02,22,4.99,0,26,12,189.77,1.31,0.66,637200
2003-04-03,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-04-04,22,3.17,50.4,26,12,189.77,1.31,0.66,637200
2003-04-05,22,3.32,0.6,26,12,189.77,1.31,0.66,637200
2003-04-06,22,2.73,46,26,12,189.77,1.31,0.66,637200
2003-04-07,22,2.59,46,26,12,189.77,1.31,0.66,637200
2003-04-08,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-04-09,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-04-10,22,3.8,1,26,12,189.77,1.31,0.66,637200
2003-04-11,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-04-12,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-04-13,22,2.73,0,26,12,189.77,1.31,0.66,637200
2003-04-14,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-04-15,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-04-16,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-04-17,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-04-18,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-04-19,22,3.97,3.8,26,12,189.77,1.31,0.66,637200
2003-04-20,22,3.17,45,26,12,189.77,1.31,0.66,637200
2003-04-21,22,3.8,0.8,26,12,189.77,1.31,0.66,637200
2003-04-22,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-04-23,22,4.99,0,26,12,189.77,1.31,0.66,637200
2003-04-24,22,4.85,0,26,12,189.77,1.31,0.66,637200
2003-04-25,22,4.85,0,26,12,189.77,1.31,0.66,637200
2003-04-26,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-04-27,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-04-28,22,4.99,0,26,12,189.77,1.31,0.66,637200
2003-04-29,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-04-30,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-05-01,22,4.85,0,26,12,189.77,1.31,0.66,637200
2003-05-02,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-05-03,22,2.46,7.8,26,12,189.77,1.31,0.66,637200
2003-05-04,22,2.33,0,26,12,189.77,1.31,0.66,637200
2003-05-05,22,2.46,10.4,26,12,189.77,1.31,0.66,637200
2003-05-06,22,2.21,0.6,26,12,189.77,1.31,0.66,637200
2003-05-07,22,2.21,0,26,12,189.77,1.31,0.66,637200
2003-05-08,22,2.08,0,26,12,189.77,1.31,0.66,637200
2003-05-09,22,2.33,0,26,12,189.77,1.31,0.66,637200
2003-05-10,22,2.46,0,26,12,189.77,1.31,0.66,637200
2003-05-11,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-05-12,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-05-13,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-05-14,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-05-15,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-05-16,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-05-17,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-05-18,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-05-19,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-05-20,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-05-21,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-05-22,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-05-23,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-05-24,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-05-25,22,1.96,0,26,12,189.77,1.31,0.66,637200
2003-05-26,22,2.08,0,26,12,189.77,1.31,0.66,637200
2003-05-27,22,1.85,0,26,12,189.77,1.31,0.66,637200
2003-05-28,22,2.73,0,26,12,189.77,1.31,0.66,637200
2003-05-29,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-05-30,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-05-31,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-06-01,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-06-02,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-06-03,22,3.64,16,26,12,189.77,1.31,0.66,637200
2003-06-04,22,2.46,10.6,26,12,189.77,1.31,0.66,637200
2003-06-05,22,2.46,2.4,26,12,189.77,1.31,0.66,637200
2003-06-06,22,2.46,2.4,26,12,189.77,1.31,0.66,637200
2003-06-07,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-06-08,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-06-09,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-06-10,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-06-11,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-06-12,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-06-13,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-06-14,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-06-15,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-06-16,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-06-17,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-06-18,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-06-19,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-06-20,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-06-21,22,2.73,0,26,12,189.77,1.31,0.66,637200
2003-06-22,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-06-23,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-06-24,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-06-25,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-06-26,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-06-27,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-06-28,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-06-29,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-06-30,22,2.33,0,26,12,189.77,1.31,0.66,637200
2003-07-01,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-07-02,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-07-03,22,2.87,0,26,12,189.77,1.31,0.66,637200
2003-07-04,22,2.59,0,26,12,189.77,1.31,0.66,637200
2003-07-05,22,2.87,0,26,12,189.77,1.31,0.66,637200
2003-07-06,22,2.59,0,26,12,189.77,1.31,0.66,637200
2003-07-07,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-07-08,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-07-09,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-07-10,22,1.85,0,26,12,189.77,1.31,0.66,637200
2003-07-11,22,1.74,8.2,26,12,189.77,1.31,0.66,637200
2003-07-12,22,1.63,0,26,12,189.77,1.31,0.66,637200
2003-07-13,22,1.38,0,26,12,189.77,1.31,0.66,637200
2003-07-14,22,1.96,0,26,12,189.77,1.31,0.66,637200
2003-07-15,22,2.73,0,26,12,189.77,1.31,0.66,637200
2003-07-16,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-07-17,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-07-18,22,2.59,0,26,12,189.77,1.31,0.66,637200
2003-07-19,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-07-20,22,2.87,0,26,12,189.77,1.31,0.66,637200
2003-07-21,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-07-22,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-07-23,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-07-24,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-07-25,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-07-26,22,2.87,0,26,12,189.77,1.31,0.66,637200
2003-07-27,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-07-28,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-07-29,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-07-30,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-07-31,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-08-01,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-08-02,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-08-03,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-08-04,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-08-05,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-08-06,22,2.33,15.6,26,12,189.77,1.31,0.66,637200
2003-08-07,22,1.85,2,26,12,189.77,1.31,0.66,637200
2003-08-08,22,1.74,5.2,26,12,189.77,1.31,0.66,637200
2003-08-09,22,1.53,2.2,26,12,189.77,1.31,0.66,637200
2003-08-10,22,1.15,0,26,12,189.77,1.31,0.66,637200
2003-08-11,22,1.53,0,26,12,189.77,1.31,0.66,637200
