Datetime,Irrigation_A_3,Rural_2,Irrigation_A_1,Rural_1,Irrigation_A_2,Supply_city,L_34
2003-11-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2266424.0987199997
2003-12-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607039.9999999998,2163148.4476999994
2004-01-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72576.0,1607040.0000000005,2021842.87373
2004-02-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607039.9999999998,1933005.3368999995
2004-03-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2387398.7932100003
2004-04-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,2411172.01619
2004-05-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,4545897.94119
2004-06-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,10121224.948209997
2004-07-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,4121493.81231
2004-08-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,5142812.71896
2004-09-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,2550586.93655
2004-10-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2393038.7435799995
2004-11-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2234496.01007
2004-12-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,2094536.57735
2005-01-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999997,1607040.0000000002,1987148.9388700002
2005-02-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000007,2100986.5458300007
2005-03-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,3035194.42021
2005-04-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,2372834.3026000005
2005-05-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,3794186.25776
2005-06-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,3406724.2528900006
2005-07-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,7080182.044400001
2005-08-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607039.9999999995,2736325.6417599996
2005-09-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999997,1607040.0,2108250.42087
2005-10-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,1997321.82404
2005-11-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,1958875.193086
2005-12-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,1933899.1986700003
2006-01-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72576.0,1607040.0000000002,1901244.037351
2006-02-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72576.0,1607040.0000000007,2076202.4957800002
2006-03-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2360172.36875
2006-04-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,2287154.0599900004
2006-05-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,3842954.26318
2006-06-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,11642501.360799998
2006-07-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,5438117.731810002
2006-08-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607039.9999999995,3035501.177579999
2006-09-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,2863622.6749500004
2006-10-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,2266344.27441
2006-11-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000007,2097827.43194
2006-12-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,3409047.1731700003
2007-01-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,2212757.52805
2007-02-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,2010794.5353199998
2007-03-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,1975930.2314219999
2007-04-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2861627.76717
2007-05-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,4186202.7165200002
2007-06-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,4450148.84569
2007-07-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,4547389.694170001
2007-08-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,4959368.81367
2007-09-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,3986152.9337000004
2007-10-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2351528.4071800006
2007-11-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,2167065.2677200004
2007-12-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607039.9999999998,2053896.4452299995
2008-01-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999997,1607040.0000000005,2027698.78301
2008-02-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,1967355.8627720005
2008-03-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607039.9999999998,2378465.347439999
2008-04-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,2660424.22467
2008-05-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,3153197.316519999
2008-06-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,7462883.355370001
2008-07-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,5282715.80112
2008-08-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,4296112.68423
2008-09-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,2278203.7644999996
2008-10-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2272479.74721
2008-11-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000007,2121630.2360400003
2008-12-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2183621.4434899995
2009-01-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,2301431.12424
2009-02-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,2742180.80851
2009-03-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,2901004.8040199997
2009-04-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,4185036.31864
2009-05-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,5566301.922529999
2009-06-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,7023419.4894199995
2009-07-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,3086837.7008399996
2009-08-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,3258735.7134700003
2009-09-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,2885846.9309900007
2009-10-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,2202918.4119399996
2009-11-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72576.0,1607040.0000000002,2071395.7336299997
2009-12-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607039.9999999998,2102289.64204
2010-01-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,1972819.51144
2010-02-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,2083404.9852399998
2010-03-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607039.9999999998,2486665.86984
2010-04-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,2032659.2545499993
2010-05-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,4484206.041789999
2010-06-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0,10659486.5361
2010-07-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000002,8974446.07756
2010-08-01T00:00:00,59615.99999999999,1008.0000000000001,36287.99999999999,3024.0,72575.99999999999,1607040.0000000005,5085827.830820001
